Waktu,Data,Sentiment
9/21/2021 10:14,sudah di depan halte tiba2 aplikasi peduli lindungi eror. . . Tidak jelas. mana Tidak bisa masuk lagi,negative
9/8/2021 2:56,sudah di mess mau tidur baru ingat belum keluar dari Peduli Lindungi,negative
9/16/2021 6:54,sudah email ke Peduli Lindungi sesuai dengan prosedur laporannya malah dibolak balikin saja suruh periksa lagi lah. .,negative
9/4/2021 1:53,"sudah pasang Peduli Lindungi , tapi tetap tidak ada yang peduli .",negative
9/22/2021 4:23,sudah kau baca surat kabar pagi ini? Seseorang hendak mencuri di sebuah toko. Namun dia lupa mengunduh aplikasi peduli lindungi,negative
9/17/2021 14:58,sudah mau vaksin ketiga tapi sertifikat vaksin kedua belum ada juga dari Peduli Lindungi.,negative
9/19/2021 1:06,"sudah mulai Sosialisasi di terminal, stasiun. Kedepannya semua kendaraan pakai aplikasi peduli lindungi Khusus kendaraan transpotasi",positive
9/22/2021 10:02,sudah pada tahu belum sih kalau Peduli Lindungi jadi alat aplikasi pemeriksaan di PON XX Papua?,positive
9/20/2021 6:22,"sudah pasang aplikasi peduli lindungi, tapi dia tetap Tidak peduli. . dan lebih memilih melindungi orang lain",negative
9/19/2021 11:24,sudah pasang aplikasi peduli lindungi. Tapi tetap saja dia Tidak peduli malah semakin jauh.,negative
9/18/2021 17:43,sudah pasang Peduli Lindungi. . Tapi dianya Tidak peduli. . Dan yang dia lindungi orang lain. . ,negative
9/16/2021 4:02,"sudah pasang Peduli Lindungi tapi dia nya tidak peduli, dan yang dia Lindungi orang lain.",negative
9/20/2021 13:35,sudah saatnya loh kita untuk unduh aplikasi peduli lindungi karena ditengah pandemi aplikasi ini sangat membantu,positive
9/19/2021 11:36,sudah terlihat nyata peran aplikasi peduli lindungi.,positive
9/16/2021 9:13,sudah unduh aplikasi peduli lindungi tapi tetap tidak ada yang peduli,negative
9/7/2021 1:44,"sudah unduh Peduli Lindungi saya sudah peduliin, melindungi Yang di peduliin lindungin bukan saya. . Ya sudah",negative
9/22/2021 9:53,sudah unduh Peduli Lindungi tetap saja Tidak di peduliin. ,negative
9/18/2021 1:53,"sudah vaksin belum, Ka? Jangan lupa Menunjukan aplikasi peduli lindungi ya",neutral
9/21/2021 5:09,sudah vaksin dan di aplikasi peduli lindungi Nomor Induk Kependudukan nya sudah kedaftar vaksin tapi Ketika klik lihat sertifikat tapi tidak ada,negative
9/21/2021 4:50,"sudah vaksin kedua berapa bulan lalu, tapi di aplikasi peduli lindungi yang keluar sertifikat vaksin pertama saja",negative
9/4/2021 4:57,"sudah vaksin seminggu, kenapa belum ada sertifikat vaksinnya di aplikasi peduli lindungi. . . Apakah belum di data ??",negative
9/18/2021 13:06,"sudah vaksin, sudah unduh Peduli Lindungi. MALAH BIOSKOPNYA YANG Tidak BUKA - BUKA!!!! HEY BIOSKOP DI JAMBI!!! MUHASABAH DIRI ANDA!!!",negative
9/22/2021 15:11,sumpah aplikasi peduli lindungi JELEK BANGET,negative
9/22/2021 6:04,Sumpah deh ya aplikasi peduli lindungi itu bikin naik darah banget mau buka aplikasinya saja 15 menit sendiri. . Servernya tidur apa gimana deh. . . ,negative
9/20/2021 12:06,Sumpah gara gara pakai Peduli Lindungi banyak yang tidak boleh masuk jadi sepi banget hahaha,negative
9/21/2021 15:24,sumpah ini ponsel saya yang aneh apa gimana?? sudah masukin tanggal lahir tapi tetap Tidak bisa?? Peduli Lindungi aneh banget??? :(,negative
9/18/2021 14:43,sumpah ya Pelayanan Konsumen Peduli Lindungi sekarang sih cepat balasnya melalui email. TAPI SEMUANYA GOBLOK. ,negative
9/21/2021 9:46,Supermarket barusan nih banyak Tidak bisa masuk gara2 aplikasi peduli lindungi,negative
9/18/2021 15:18,"Surabaya telah memasuki level 1, meski demikian pemerintah saat ini mulai mewajibkan sektor usaha akomodasi beserta jajarannya untuk menggunakan aplikasi peduli lindungi",neutral
9/4/2021 5:06,SUSAH banget ngomong Peduli Lindungi,negative
9/21/2021 14:16,"Syarat dan ketentuan penerbangan di PPKM level 3 Jakarta adalah pertama vaksin harus sudah dosis ke 2, kedua untuk mengunduh aplikasi peduli lindungi",neutral
9/16/2021 11:53,Syarat Naik Bus Damri: Penumpang Harus Terdaftar di Peduli Lindungi,neutral
9/22/2021 9:49,Syarat naik Kereta sekarang hanya pakai Peduli Lindungi ya? Ih asik besok mau main ah ke Jakarta,positive
9/17/2021 4:17,Syarat nonton bioskop perlu diperhatikan bagi setiap orang yang ingin melihat film di masa pandemi Covid- 19 wajib melakukan scan QR Code menggunakan aplikasi peduli lindungi,positive
9/21/2021 16:29,Ini aplikasi peduli lindungi tidak BISA pakai PROFIL KAH??,negative
9/19/2021 3:32,"sertifikat vaksin pertama dan kedua aku Tidak muncul di aplikasi pedulli lindungi, kenapa ya?",neutral
9/20/2021 2:19,"Tadi masuk Mall juga gitu, aplikasi peduli lindungi sudah sempat dibahas di berbagai media",positive
9/21/2021 12:10,Tadi naik kereta sudah disuruh pakai aplikasi peduli lindungi. hanya karena masih berlaku pakai surat tugas saya pakai surat tugas saja,positive
9/9/2021 17:23,Tanggal 16- 18 September 2021 Tetap dengan menerapkan protokol kesehatan dan pastikan sudah unduh aplikasi peduli lindungi,positive
9/17/2021 3:10,Kalau kemarin sudah vaksin dosis 1 tapi belum membuat akun Peduli Lindungi gimana? kalau sekarang bikin tetap muncul Tidak sertifikatnya,negative
9/22/2021 9:35,Tapi seberapa keren Peduli Lindungi jadi senjata baru di negeri ini? Saya mendatangi tempat Rahasia dimana server pusat itu ada,negative
9/16/2021 8:32,tapi sudah Saya periksa di Peduli Lindungi sudah benar dan masuk sertifikat nya kak,positive
9/16/2021 10:40,Sudah tahu di tokopedia ada Peduli Lindungi. Masih saja alasan,positive
9/22/2021 14:08,"Tekan Laju Covid- 19, Menteri Erick Thohir Pantau Peduli Lindungi di Pelabuhan Gilimanuk",positive
9/17/2021 10:09,"Teman- teman, saya sudah vaksin pertama tanggal 27 Agustus lalu, tapi tidak dapat pesan singkat tanda sudah vaksin dan tidak ada keterangan di aplikasi peduli lindunginya",negative
9/22/2021 15:25,teman aku ada dapat pesan singkat dari Peduli Lindungi di informasikan tanggal vaksin 2 TAPI KOK AKU tidak ADA DI KIRIM PESAN SINGKAT??? APA AKU tidak dapat VAKSIN??,negative
9/8/2021 7:22,Tenaga Ahli dokter Devie Rahmawati juga Menjamin bahwa pemerintah akan terus melakukan perbaikan terhadap aplikasi peduli lindungi,positive
9/16/2021 6:09,tenang ya semuanya ini aman kok jadi jangan khawatir lagi yuk unduh aplikasi peduli lindungi,positive
9/18/2021 5:51,Tentang aplikasi peduli lindungi. banyak kasus hitam,neutral
9/20/2021 12:00,"terbiasa pakai twitter instagram facebook. apa2 cepat, loading cepat, aplikasi ringan. Sekarang pakai Peduli Lindungi jelek sekali",negative
9/19/2021 4:48,Terimakasih Peduli Lindungi. HAHAHA,positive
9/18/2021 0:03,"Terlepas dari ribetnya Peduli Lindungi, aturan wajib masuk pakai Peduli Lindungi ini salah satu upaya PELACAKAN agar lebih aman dalam beraktivitas",positive
9/19/2021 9:34,Ternyata aplikasi peduli lindungi berbahaya juga kak,neutral
9/22/2021 4:00,ternyata bukan chip vaksinnya yang lacak posisi lagi dimana melainkan Peduli Lindungi,neutral
9/20/2021 11:05,Ternyata terjawab kenapa mall jauh lebih sepi sejak wajib scan Peduli Lindungi dari pada saat PPKM level 999 kemarin. . .,negative
9/9/2021 4:43,"Terpantau gagal vaksinasi kedua karena dibohongi kementrian kesehatan, di aplikasi peduli lindungi tidak ada jadwalnya . . Mana sudah datang jauh2",negative
9/7/2021 1:00,Terus tadi kan disuruh menunjukan bukti vaksin di aplikasi peduli lindungi. ya sudah lihat saja bahwa sudah ada tulisan sudah vaksin,positive
9/7/2021 0:37,"Terus, dari pada ribet masuk mall atau mana pun itu. Aku coba telepon ke peduli lindungi dijawablah!",negative
9/7/2021 23:39,Tetap semangat patuhi protokol kesehatan dan gunakan aplikasi peduli lindungi untuk beraktifitas. Pemerintah melindungi data pribadi ya,positive
9/20/2021 15:10,Pertama kali Dan alhamdulillah sudah vaksin pertama Sayangnya di aplikasi peduli lindungi belum muncul. . .,negative
9/21/2021 22:56,Itulah kenapa saya malas ke mall itu karena Peduli Lindungi tapi saya juga bosan di rumah terus. . . ,negative
9/10/2021 9:11,TIDAK ADA HARI TANPA MENCELA Peduli Lindungi MENYEBALKAN,negative
9/18/2021 5:39,Setiap ke bandara harus bersabar banget ke aplikasi peduli lindungi.,negative
9/18/2021 16:07,tidak ada bukti kebocoran data pribadi di aplikasi peduli lindungi. #Peduli Lindungi Tidak Bocor,positive
9/22/2021 3:52,Tidak ada kebocoran data dari aplikasi peduli lindungi. Namun yang terjadi adalah penyalahgunaan data presiden tanpa izin,positive
9/20/2021 16:16,"tidak akan ada, mereka Tidak Peduli- Lindungi ditunjukan Surat dari dari Spesialis pun Tidak berguna",negative
9/4/2021 13:14,"Tidak bisa naik kereta arena sertifikat vaksin saya belum turun gimana nih Peduli Lindungi, kenapa kamu tidak peduli sama aku:(",negative
9/20/2021 14:22,Tidak jelas banget sih aplikasi peduli lindungi tidak bisa naik kereta gara2 tidak bisa masuk tulisannya radius terlalu jauh,negative
9/18/2021 6:20,Tidak mikir kali ngomongnya kalau memang Tidak boleh masuk harus ada scan barcode Peduli Lindungi anda siapkan alatnya,negative
9/18/2021 8:59,tidak mungkin Presiden merestui aplikasi peduli lindungi sebagai database vaksinasi rakyat Indonesia kalau belum siap,positive
9/10/2021 23:41,Tidak mungkinlah Peduli Lindungi bisa seceroboh itu. Pasti ada oknum2 yang sengaja membuat berita bohong. Aku sudah pasang aplikasi peduli lindungi aman,positive
9/7/2021 1:00,Tidak peduli tidak lindungi,negative
9/8/2021 11:40,"Saya risi deh sama aplikasi peduli lindungi. setiap habis buka aplikasinya pemberitahuan nya tidak ingin hilang serasa lagi di awasi, mana menghabiskan baterai lagi",negative
9/5/2021 6:54,Saya risi sama pemberitahuan Peduli Lindungi karena dia Tidak bisa di hilangin kenapa ya,negative
9/18/2021 3:29,Tim Assesment Pastikan Bioskop Siap aplikasikan aplikasi peduli lindungi,positive
9/18/2021 14:56,Tips menghemat baterai ponsel anda: 1. Matikan lokasi pada aplikasi peduli lindungi 2. berhenti paksa aplikasi,negative
9/10/2021 9:32,mau masuk mall. . . Pak satpam : punya aplikasi peduli lindungi kasih dek? aku : peduli kasih pak? Peduli Lindungi,negative
9/21/2021 10:53,Singapura Di adopsi jadi Peduli Lindungi. Dari namanya saja Sudah tidak jujur kalau tidak mau disebut,negative
9/4/2021 10:49,"itu Vaksin makannya, supaya data kita terdaftar di Peduli Lindungi terus bisa liburan deh. . . Tapi Inget, Protokol Kesehatan ya",positive
9/7/2021 1:00,Tumben Tidak pakai Peduli Lindungi. Ternyata Ketika scan barcode sudah tertera sudah vaksin ke 3. senangnya,positive
9/17/2021 2:19,Langkah langkah untuk Mendaftar di Peduli Lindungi dan Langkah langkah untuk  unduh sertifikat Vaksin Covid 19 mudah ko masih saja tidak mau unduh,negative
9/20/2021 7:41,"Ucapan cowo itu seperti aplikasi pemerintah. katanya akan peduli dan lindungi, tapi nyatanya tersebar juga",negative
9/19/2021 13:42,"Sudah libur saja. . Kita kemana nih? ke pantai ?Aplikasikan liburan ini ke Nusa penida. . . Pantai Bali 1 di Indonesia, tunjukan surat vaksin pada aplikasi peduli lindungi",positive
9/17/2021 5:42,Uji coba aplikasi peduli lindungi bagi penumpang Kereta ,neutral
9/17/2021 0:02,Uji coba penggunaan aplikasi peduli lindungi di Pasar #Indonesia Maju ,positive
9/16/2021 6:54,"unduh Peduli Lindungi sudah dari awal ada Corona di sini, untuk pantau daerah mana saja yang hijau, kuning dan biru. .",positive
9/18/2021 9:52,"unduh sertifikat vaksin dari aplikasi peduli lindungi masuknya ke mana sih? Di cari di foto Tidak ada, di dokumen juga Tidak ada",negative
9/21/2021 1:18,"untuk mempermudah kegiatan kita, agar perekonomian kembali pulih, masyarakat wajib memiliki kartu Vaksin yang bisa di akses dengan mudah dapat di unduh di aplikasi peduli lindungi",positive
9/20/2021 15:28,"Untuk yang sudah vaksin tapi sertifikatnya belum muncul di aplikasi peduli lindungi, bisa buka dan unduh sertifikat melalui web",positive
9/5/2021 6:15,"Untung Italia Tidak begini. Bisa masuk tempat makan bebas, masuk mall bebas, belanja ke supermarket bebas, Tidak perlu bawa2 aplikasi peduli lindungi",positive
9/17/2021 15:49,"Untung masih simpan kartu vaksin, kan tidak lucu sudah sampai supermarket dan ternyata ponsel tidak ada data internet tidak bisa akses peduli lindungi",negative
9/8/2021 2:00,Kepentingannya apa2 harus pakai aplikasi peduli lindungi apa ya?,negative
9/20/2021 4:29,sampai sekarang Tidak unduh aplikasi peduli lindungi karena tidak ingin seperti apaan sih hahaha,negative
9/22/2021 12:22,Baru tahu kalau masuk superindo harus bawa kartu vaksin kalau tidak scan Peduli Lindungi,positive
9/16/2021 1:40,vaksin bukan syarat berpergian. . . . kemudian sekarang mau urus apa2 harus pakai aplikasi peduli lindungi,negative
9/17/2021 2:19,"Vaksin dari luar Negeri apa bisa berfungsi untuk transportasi menggunakan KAI, adakah persyaratan yang lain ? Atau harus unduh peduli lindungi?",neutral
9/10/2021 0:01,"Vaksinasi semacam di paksakan, sampai2 Kepala sekolah disuruh mundur. Kira2 kalau sudah di vaksin pemerintah Jamin tidak sertifikat nya ada di peduli lindungi?",negative
9/21/2021 6:17,"VIDEO Sosialisasikan Aturan Masuk Mall, Pengunjung Wajib Menunjukan aplikasi peduli lindungi",neutral
9/18/2021 21:52,Saya masi bingung . . aplikasi peduli lindungi kenapa masih banyak yang menyebutnya aplikasi peduli lindungi lingkungan ,negative
9/17/2021 2:58,Saya sudah vaksin 2x tapi sertifikat vaksin saya belum ada juga di Peduli Lindungi gimana bisa nonton bioskop coba,negative
9/8/2021 2:16,keren sekali luar biasa sudah bisa masuk Peduli Lindungi melalui aplikasi gojek. Tidak perlu unduh aplikasi yang ingin tahu lokasi itu lagi,positive
9/17/2021 1:59,Wacana masuk Alfamart/ Indomaret dengan scan Peduli Lindungi jadi bikin ribet. ,negative
9/21/2021 11:47,Waduh daftar vaksin lewat aplikasi peduli lindungi susah banget ,negative
9/20/2021 17:21,Wakil Gubernur Lakukan Gelar Simulasi Penggunaan aplikasi peduli lindungi Di Candi Borobudur,positive
9/20/2021 1:53,Wah Peduli Lindungi ada di Toko Pedia juga,positive
9/20/2021 17:08,Wajib scan barcode aplikasi peduli lindungi Jamin masyarakat Memasuki Polres Jembrana,negative
9/19/2021 11:04,"Waktu saya tulis ini, saya periksa webnya dan Sudah ada pembaruan penggunaan kebijakan . Saya percaya, adanya upaya2 Peduli Lindungi",positive
9/10/2021 11:01,"warga Baduy yang dibangga- banggakan bebas covid, bisa diwajibkan vaksin dan unduh aplikasi peduli lindungi",positive
9/22/2021 5:44,Warga Kota Ambon Wajib Pakai aplikasi peduli lindungi saat Masuk mall hingga Alfamart dan Indomaret,neutral
9/18/2021 4:09,Waspada !!! Waspada !!! aplikasi peduli lindungi ada yang Palsu (sudah diblokir oleh Kementrian Kominfo) ,negative
9/22/2021 23:33,Waspada jangan asal unduh aplikasi peduli lindungi yang suka di share di group WA ya teman- teman.,negative
9/20/2021 10:51,Waspada kebocoran data pada aplikasi peduli lindungi yang juga terjadi kebocoran pada genteng yang basah,negative
9/17/2021 10:36,Waspadai situs Peduli Lindungi palsu Perhatikan URL website dan form pengisian Lebih baik unduh aplikasi peduli lindungi dari link resmi,neutral
9/22/2021 10:38,WASPADALAH DENGAN aplikasi peduli lindungi yang di Tindakan menteri kesehatan sebagai aplikasi paling aman.,negative
9/16/2021 3:15,Web apa aplikasi? ngomong2 kesal sudah sama Peduli Lindungi,negative
9/7/2021 1:30,"ke tempat biasa untuk keperluan sehari hari seperti saja harus scan Peduli Lindungi, ke ace hardware juga harus",negative
9/22/2021 6:09,"Wisata Candi Prambanan Dibuka, jangan lupa siapkan aplikasi peduli lindungi #prokesdisetiapaktifitas",positive
9/10/2021 14:50,Wisata Lawu Park Perhutani Jadi Pilot Project Penerapan aplikasi peduli lindungi di Jawa Tengah,neutral
9/10/2021 7:38,"HAHAHA saya jadi ingat Ketika vaksin kemarin, Nomor Induk Kependudukan saya sudah dipakai dua kali sama orang yang sama di Peduli Lindungi, padahal saya baru vaksin",negative
9/6/2021 13:14,"HAHAHA banyak orang tua yang pasti Tidak akan paham hal ini privasi sudah tersebar nih, ya kalau datanya aman sih Tidak masalah",negative
9/4/2021 7:24,HAHAHA lama lama aplikasi peduli lindungi sudah seperti pelacakan lokasi saja,negative
9/5/2021 16:51,hahaha Peduli Lindungi jelek,negative
9/22/2021 13:03,Warga negara asing dan warga negara indonesia yang lakukan vaksinasi di luar negeri bisa daftar Peduli Lindungi. Kabar baik ya untuk yang sudah vaksin,positive
9/4/2021 4:55,"Kak saya mau tanya, kemarin aku sudah vaksin disediakan perusahaan, kalau masuk di Peduli Lindungi perlu daftar dulu?",positive
9/18/2021 17:32,"Konsumsi baterai aplikasi peduli lindungi, boleh juga ya",negative
9/22/2021 9:24,Peduli Lindungi sudah ada di gojek. Jadi tidak perlu pakai aplikasinya. Tapi versi beta. . . lumayan lah.,neutral
9/3/2021 14:26,"Komisi 10 meminta aplikasi peduli lindungi Untuk Dievaluasi Komisi 10 meminta pemerintah, Mengevaluasi Banyak terkait aplikasi peduli lindungi",positive
9/21/2021 6:51,Ya Allah ini aplikasi peduli lindungi kenapa eror terus Tidak bisa melengkapi profil padahal sudah benar semua,negative
9/20/2021 23:14,"Ya ampun tadi ke Superindo, dan pertama kalinya scan aplikasi peduli lindungi ketika masuk. Untung sudah vaksin",negative
9/19/2021 0:47,Ya justru kaget kalau aplikasi peduli lindungi ini berfungsi baik layaknya aplikasi lain. ,neutral
9/20/2021 5:17,Ya saya kira scan Peduli Lindungi supaya bisa nih ketauan yang Tidak vaksin Tidak boleh masuk. . tapi ini boleh boleh saja. . ,neutral
9/17/2021 11:23,"ya sudah, jadinya tetap mengikuti yang tanggal 17 soalnya saya vaksin 1 nya tanggal 27 agustus bareng teman saya dan Tidak tahu kalau ternyata bisa terbaca oleh peduli lindungi",negative
9/20/2021 11:50,ya Tuhan senangnya bukan main Ketika tahu naik Kereta sudah bisa pakai Peduli Lindungi,positive
9/17/2021 4:10,"Yang belum pasang cepat pasang, sebelum aplikasi berbayar. Peduli Lindungi layanannya masih terus di perbaiki.",positive
9/18/2021 3:24,"yang biasa melakukan penerbangan, aplikasi peduli lindungi banget membantu. Karena yang sebelumnya kemana2 harus bawa kertas",positive
