Waktu,Data,data_tokens,data_tokens_stopwords,data_tokens_stemmed,data_preprocessed,Sentiment
9/16/2021 3:26,kekurangan yang harus diperbaiki di aplikasi peduli lindungi mohon diperhatikan secepatnya,"['kekurangan', 'yang', 'harus', 'diperbaiki', 'di', 'aplikasi', 'peduli', 'lindungi', 'mohon', 'diperhatikan', 'secepatnya']","['kekurangan', 'diperbaiki', 'aplikasi', 'peduli', 'lindungi', 'mohon', 'diperhatikan', 'secepatnya']","['kurang', 'baik', 'aplikasi', 'peduli', 'lindung', 'mohon', 'perhati', 'cepat']","['kurang', 'baik', 'aplikasi', 'peduli', 'lindung', 'mohon', 'perhati', 'cepat']",negative
9/21/2021 1:58,keluar echo talk data pribadi perlukah kita peduli lindungi,"['keluar', 'echo', 'talk', 'data', 'pribadi', 'perlukah', 'kita', 'peduli', 'lindungi']","['echo', 'talk', 'data', 'pribadi', 'peduli', 'lindungi']","['echo', 'talk', 'data', 'pribadi', 'peduli', 'lindung']","['echo', 'talk', 'data', 'pribadi', 'peduli', 'lindung']",positive
9/8/2021 12:47,kemana harus pakai aplikasi peduli lindungi tapi ketika keluar dan mau masuk lagi habis masukin email nomor telepon tidak bisa,"['kemana', 'harus', 'pakai', 'aplikasi', 'peduli', 'lindungi', 'tapi', 'ketika', 'keluar', 'dan', 'mau', 'masuk', 'lagi', 'habis', 'masukin', 'email', 'nomor', 'telepon', 'tidak', 'bisa']","['kemana', 'pakai', 'aplikasi', 'peduli', 'lindungi', 'masuk', 'habis', 'masukin', 'email', 'nomor', 'telepon']","['mana', 'pakai', 'aplikasi', 'peduli', 'lindung', 'masuk', 'habis', 'masukin', 'email', 'nomor', 'telepon']","['mana', 'pakai', 'aplikasi', 'peduli', 'lindung', 'masuk', 'habis', 'masukin', 'email', 'nomor', 'telepon']",negative
9/21/2021 2:15,kemana mana sekarang harus punya peli peduli lindungi maksudnya keren sekali,"['kemana', 'mana', 'sekarang', 'harus', 'punya', 'peli', 'peduli', 'lindungi', 'maksudnya', 'keren', 'sekali']","['kemana', 'peli', 'peduli', 'lindungi', 'maksudnya', 'keren']","['mana', 'pel', 'peduli', 'lindung', 'maksud', 'keren']","['mana', 'pel', 'peduli', 'lindung', 'maksud', 'keren']",positive
9/21/2021 9:21,kemarin di superindo jadi sudah pakai barcode scan peduli lindungi tidak jelas maksudnya kalau ditanya balik fungsinya apa,"['kemarin', 'di', 'superindo', 'jadi', 'sudah', 'pakai', 'barcode', 'scan', 'peduli', 'lindungi', 'tidak', 'jelas', 'maksudnya', 'kalau', 'ditanya', 'balik', 'fungsinya', 'apa']","['kemarin', 'superindo', 'pakai', 'barcode', 'scan', 'peduli', 'lindungi', 'maksudnya', 'fungsinya']","['kemarin', 'superindo', 'pakai', 'barcode', 'scan', 'peduli', 'lindung', 'maksud', 'fungsi']","['kemarin', 'superindo', 'pakai', 'barcode', 'scan', 'peduli', 'lindung', 'maksud', 'fungsi']",negative
9/18/2021 8:23,kemarin ke kebun raya purwodaddy masuknya pakai peduli lindungi pulang lupa di keluarin sekarang tidak bisa keluar tetap,"['kemarin', 'ke', 'kebun', 'raya', 'purwodaddy', 'masuknya', 'pakai', 'peduli', 'lindungi', 'pulang', 'lupa', 'di', 'keluarin', 'sekarang', 'tidak', 'bisa', 'keluar', 'tetap']","['kemarin', 'kebun', 'raya', 'purwodaddy', 'masuknya', 'pakai', 'peduli', 'lindungi', 'pulang', 'lupa', 'keluarin']","['kemarin', 'kebun', 'raya', 'purwodaddy', 'masuk', 'pakai', 'peduli', 'lindung', 'pulang', 'lupa', 'keluarin']","['kemarin', 'kebun', 'raya', 'purwodaddy', 'masuk', 'pakai', 'peduli', 'lindung', 'pulang', 'lupa', 'keluarin']",negative
9/18/2021 13:50,kemarin ke mcdonals masuk masuk pakai peduli lindungi tapi ketika ingin keluar aplikasi nya eror sampai sekarang,"['kemarin', 'ke', 'mcdonals', 'masuk', 'masuk', 'pakai', 'peduli', 'lindungi', 'tapi', 'ketika', 'ingin', 'keluar', 'aplikasi', 'nya', 'eror', 'sampai', 'sekarang']","['kemarin', 'mcdonals', 'masuk', 'masuk', 'pakai', 'peduli', 'lindungi', 'aplikasi', 'nya', 'eror']","['kemarin', 'mcdonals', 'masuk', 'masuk', 'pakai', 'peduli', 'lindung', 'aplikasi', 'nya', 'eror']","['kemarin', 'mcdonals', 'masuk', 'masuk', 'pakai', 'peduli', 'lindung', 'aplikasi', 'nya', 'eror']",neutral
9/18/2021 2:08,kemarin coba masuk mall pakai peduli lindungi sebenarnya ada ruang untuk melakukan kelicikan pada sistem tapi tidak mau aku bongkar disini,"['kemarin', 'coba', 'masuk', 'mall', 'pakai', 'peduli', 'lindungi', 'sebenarnya', 'ada', 'ruang', 'untuk', 'melakukan', 'kelicikan', 'pada', 'sistem', 'tapi', 'tidak', 'mau', 'aku', 'bongkar', 'disini']","['kemarin', 'coba', 'masuk', 'mall', 'pakai', 'peduli', 'lindungi', 'ruang', 'kelicikan', 'sistem', 'bongkar']","['kemarin', 'coba', 'masuk', 'mall', 'pakai', 'peduli', 'lindung', 'ruang', 'kelici', 'sistem', 'bongkar']","['kemarin', 'coba', 'masuk', 'mall', 'pakai', 'peduli', 'lindung', 'ruang', 'kelici', 'sistem', 'bongkar']",negative
9/19/2021 1:22,kemarin saya nonton pelan saja tidak disuruh menunjukan bukti vaksin ke hanya scan barcode di peduli lindungi saja sudah,"['kemarin', 'saya', 'nonton', 'pelan', 'saja', 'tidak', 'disuruh', 'menunjukan', 'bukti', 'vaksin', 'ke', 'hanya', 'scan', 'barcode', 'di', 'peduli', 'lindungi', 'saja', 'sudah']","['kemarin', 'nonton', 'pelan', 'disuruh', 'menunjukan', 'bukti', 'vaksin', 'scan', 'barcode', 'peduli', 'lindungi']","['kemarin', 'nonton', 'pelan', 'suruh', 'tunjuk', 'bukti', 'vaksin', 'scan', 'barcode', 'peduli', 'lindung']","['kemarin', 'nonton', 'pelan', 'suruh', 'tunjuk', 'bukti', 'vaksin', 'scan', 'barcode', 'peduli', 'lindung']",positive
9/8/2021 5:16,kemarin teleponan sama ibu masalah vaksin terus dia bilang aplikasi peduli lindungi jadi lindungi kita,"['kemarin', 'teleponan', 'sama', 'ibu', 'masalah', 'vaksin', 'terus', 'dia', 'bilang', 'aplikasi', 'peduli', 'lindungi', 'jadi', 'lindungi', 'kita']","['kemarin', 'teleponan', 'vaksin', 'bilang', 'aplikasi', 'peduli', 'lindungi', 'lindungi']","['kemarin', 'telepon', 'vaksin', 'bilang', 'aplikasi', 'peduli', 'lindung', 'lindung']","['kemarin', 'telepon', 'vaksin', 'bilang', 'aplikasi', 'peduli', 'lindung', 'lindung']",positive
9/5/2021 4:29,kementrian kesehatan bantah ada kebocoran data di aplikasi peduli lindungi,"['kementrian', 'kesehatan', 'bantah', 'ada', 'kebocoran', 'data', 'di', 'aplikasi', 'peduli', 'lindungi']","['kementrian', 'kesehatan', 'bantah', 'kebocoran', 'data', 'aplikasi', 'peduli', 'lindungi']","['tri', 'sehat', 'bantah', 'bocor', 'data', 'aplikasi', 'peduli', 'lindung']","['tri', 'sehat', 'bantah', 'bocor', 'data', 'aplikasi', 'peduli', 'lindung']",negative
9/4/2021 7:40,kementrian kesehatan dan kominfo membantah kebocoran data sertifikat vaksin presiden jokowi bermula dari aplikasi peduli lindungi,"['kementrian', 'kesehatan', 'dan', 'kominfo', 'membantah', 'kebocoran', 'data', 'sertifikat', 'vaksin', 'presiden', 'jokowi', 'bermula', 'dari', 'aplikasi', 'peduli', 'lindungi']","['kementrian', 'kesehatan', 'kominfo', 'membantah', 'kebocoran', 'data', 'sertifikat', 'vaksin', 'presiden', 'jokowi', 'aplikasi', 'peduli', 'lindungi']","['tri', 'sehat', 'kominfo', 'ban', 'bocor', 'data', 'sertifikat', 'vaksin', 'presiden', 'jokowi', 'aplikasi', 'peduli', 'lindung']","['tri', 'sehat', 'kominfo', 'ban', 'bocor', 'data', 'sertifikat', 'vaksin', 'presiden', 'jokowi', 'aplikasi', 'peduli', 'lindung']",positive
9/7/2021 1:00,kementerian kesehatan kemenkes memastikan tidak ada kebocoran data di aplikasi peduli lindungi,"['kementerian', 'kesehatan', 'kemenkes', 'memastikan', 'tidak', 'ada', 'kebocoran', 'data', 'di', 'aplikasi', 'peduli', 'lindungi']","['kementerian', 'kesehatan', 'kemenkes', 'kebocoran', 'data', 'aplikasi', 'peduli', 'lindungi']","['menteri', 'sehat', 'kemenkes', 'bocor', 'data', 'aplikasi', 'peduli', 'lindung']","['menteri', 'sehat', 'kemenkes', 'bocor', 'data', 'aplikasi', 'peduli', 'lindung']",positive
9/3/2021 21:14,kementerian kominfo ri meminta masyarakat untuk menghapus aplikasi elektronik hac dan menggantinya dengan aplikasi peduli lindungi,"['kementerian', 'kominfo', 'ri', 'meminta', 'masyarakat', 'untuk', 'menghapus', 'aplikasi', 'elektronik', 'hac', 'dan', 'menggantinya', 'dengan', 'aplikasi', 'peduli', 'lindungi']","['kementerian', 'kominfo', 'ri', 'masyarakat', 'menghapus', 'aplikasi', 'elektronik', 'hac', 'menggantinya', 'aplikasi', 'peduli', 'lindungi']","['menteri', 'kominfo', 'ri', 'masyarakat', 'hapus', 'aplikasi', 'elektronik', 'hac', 'ganti', 'aplikasi', 'peduli', 'lindung']","['menteri', 'kominfo', 'ri', 'masyarakat', 'hapus', 'aplikasi', 'elektronik', 'hac', 'ganti', 'aplikasi', 'peduli', 'lindung']",positive
9/3/2021 21:03,kementerian kominfo ri menegaskan bahwa aplikasi peduli lindungi aman dari kebocoran data pihaknya meminta agar masyarakat tidak menyebar luaskan data pribadi pada sosial media,"['kementerian', 'kominfo', 'ri', 'menegaskan', 'bahwa', 'aplikasi', 'peduli', 'lindungi', 'aman', 'dari', 'kebocoran', 'data', 'pihaknya', 'meminta', 'agar', 'masyarakat', 'tidak', 'menyebar', 'luaskan', 'data', 'pribadi', 'pada', 'sosial', 'media']","['kementerian', 'kominfo', 'ri', 'aplikasi', 'peduli', 'lindungi', 'aman', 'kebocoran', 'data', 'masyarakat', 'menyebar', 'luaskan', 'data', 'pribadi', 'sosial', 'media']","['menteri', 'kominfo', 'ri', 'aplikasi', 'peduli', 'lindung', 'aman', 'bocor', 'data', 'masyarakat', 'sebar', 'luas', 'data', 'pribadi', 'sosial', 'media']","['menteri', 'kominfo', 'ri', 'aplikasi', 'peduli', 'lindung', 'aman', 'bocor', 'data', 'masyarakat', 'sebar', 'luas', 'data', 'pribadi', 'sosial', 'media']",positive
9/7/2021 1:31,kementerian komunikasi dan informatika kominfo memastikan bahwa informasi yang menyebutkan bahwa aplikasi peduli lindungi tidak aman hal tersebut tidak benar,"['kementerian', 'komunikasi', 'dan', 'informatika', 'kominfo', 'memastikan', 'bahwa', 'informasi', 'yang', 'menyebutkan', 'bahwa', 'aplikasi', 'peduli', 'lindungi', 'tidak', 'aman', 'hal', 'tersebut', 'tidak', 'benar']","['kementerian', 'komunikasi', 'informatika', 'kominfo', 'informasi', 'aplikasi', 'peduli', 'lindungi', 'aman']","['menteri', 'komunikasi', 'informatika', 'kominfo', 'informasi', 'aplikasi', 'peduli', 'lindung', 'aman']","['menteri', 'komunikasi', 'informatika', 'kominfo', 'informasi', 'aplikasi', 'peduli', 'lindung', 'aman']",positive
9/19/2021 5:57,kementerian perdagangan tengah melakukan uji coba penggunaan aplikasi peduli lindungi di pasar rakyat di daerah ibu kota jakarta,"['kementerian', 'perdagangan', 'tengah', 'melakukan', 'uji', 'coba', 'penggunaan', 'aplikasi', 'peduli', 'lindungi', 'di', 'pasar', 'rakyat', 'di', 'daerah', 'ibu', 'kota', 'jakarta']","['kementerian', 'perdagangan', 'uji', 'coba', 'penggunaan', 'aplikasi', 'peduli', 'lindungi', 'pasar', 'rakyat', 'daerah', 'kota', 'jakarta']","['menteri', 'dagang', 'uji', 'coba', 'guna', 'aplikasi', 'peduli', 'lindung', 'pasar', 'rakyat', 'daerah', 'kota', 'jakarta']","['menteri', 'dagang', 'uji', 'coba', 'guna', 'aplikasi', 'peduli', 'lindung', 'pasar', 'rakyat', 'daerah', 'kota', 'jakarta']",neutral
9/9/2021 11:15,kementerian komunikasi dan informatika kominfo mengimbau agar masyarakat waspada terhadap segala informasi mengenai situs dan aplikasi palsu yang mengatas namakan peduli lindungi,"['kementerian', 'komunikasi', 'dan', 'informatika', 'kominfo', 'mengimbau', 'agar', 'masyarakat', 'waspada', 'terhadap', 'segala', 'informasi', 'mengenai', 'situs', 'dan', 'aplikasi', 'palsu', 'yang', 'mengatas', 'namakan', 'peduli', 'lindungi']","['kementerian', 'komunikasi', 'informatika', 'kominfo', 'mengimbau', 'masyarakat', 'waspada', 'informasi', 'situs', 'aplikasi', 'palsu', 'mengatas', 'namakan', 'peduli', 'lindungi']","['menteri', 'komunikasi', 'informatika', 'kominfo', 'imbau', 'masyarakat', 'waspada', 'informasi', 'situs', 'aplikasi', 'palsu', 'atas', 'nama', 'peduli', 'lindung']","['menteri', 'komunikasi', 'informatika', 'kominfo', 'imbau', 'masyarakat', 'waspada', 'informasi', 'situs', 'aplikasi', 'palsu', 'atas', 'nama', 'peduli', 'lindung']",neutral
9/20/2021 17:05,kenapa aplikasi peduli lindungi bisa mendeteksi yang terpapar virus covid,"['kenapa', 'aplikasi', 'peduli', 'lindungi', 'bisa', 'mendeteksi', 'yang', 'terpapar', 'virus', 'covid']","['aplikasi', 'peduli', 'lindungi', 'mendeteksi', 'terpapar', 'virus', 'covid']","['aplikasi', 'peduli', 'lindung', 'deteksi', 'papar', 'virus', 'covid']","['aplikasi', 'peduli', 'lindung', 'deteksi', 'papar', 'virus', 'covid']",neutral
9/19/2021 11:13,kenapa aplikasi peduli lindungi saya tiba keluar dan tidak bisa masuk ya,"['kenapa', 'aplikasi', 'peduli', 'lindungi', 'saya', 'tiba', 'keluar', 'dan', 'tidak', 'bisa', 'masuk', 'ya']","['aplikasi', 'peduli', 'lindungi', 'masuk', 'ya']","['aplikasi', 'peduli', 'lindung', 'masuk', 'ya']","['aplikasi', 'peduli', 'lindung', 'masuk', 'ya']",negative
9/5/2021 1:14,kenapa aplikasi peduli lindungi tidak bisa di buka,"['kenapa', 'aplikasi', 'peduli', 'lindungi', 'tidak', 'bisa', 'di', 'buka']","['aplikasi', 'peduli', 'lindungi', 'buka']","['aplikasi', 'peduli', 'lindung', 'buka']","['aplikasi', 'peduli', 'lindung', 'buka']",negative
9/18/2021 8:46,kenapa data di peduli lindungi tidak aman kalau misalnya tidak sanggung bikin sendiri kerjasama saja dengan perusahaan lain,"['kenapa', 'data', 'di', 'peduli', 'lindungi', 'tidak', 'aman', 'kalau', 'misalnya', 'tidak', 'sanggung', 'bikin', 'sendiri', 'kerjasama', 'saja', 'dengan', 'perusahaan', 'lain']","['data', 'peduli', 'lindungi', 'aman', 'sanggung', 'bikin', 'kerjasama', 'perusahaan']","['data', 'peduli', 'lindung', 'aman', 'sanggung', 'bikin', 'kerjasama', 'usaha']","['data', 'peduli', 'lindung', 'aman', 'sanggung', 'bikin', 'kerjasama', 'usaha']",negative
9/17/2021 4:51,kenapa email saya tidak dibalas sama peduli lindungi tolong dong,"['kenapa', 'email', 'saya', 'tidak', 'dibalas', 'sama', 'peduli', 'lindungi', 'tolong', 'dong']","['email', 'dibalas', 'peduli', 'lindungi', 'tolong']","['email', 'balas', 'peduli', 'lindung', 'tolong']","['email', 'balas', 'peduli', 'lindung', 'tolong']",negative
9/19/2021 2:51,kenapa tidak tempat itu saja yang menyediakan alat scan kita tinggal menunjukan barcode di kartu vaksin kenapa harus kita yang punya aplikasi peduli lindungi,"['kenapa', 'tidak', 'tempat', 'itu', 'saja', 'yang', 'menyediakan', 'alat', 'scan', 'kita', 'tinggal', 'menunjukan', 'barcode', 'di', 'kartu', 'vaksin', 'kenapa', 'harus', 'kita', 'yang', 'punya', 'aplikasi', 'peduli', 'lindungi']","['menyediakan', 'alat', 'scan', 'tinggal', 'menunjukan', 'barcode', 'kartu', 'vaksin', 'aplikasi', 'peduli', 'lindungi']","['sedia', 'alat', 'scan', 'tinggal', 'tunjuk', 'barcode', 'kartu', 'vaksin', 'aplikasi', 'peduli', 'lindung']","['sedia', 'alat', 'scan', 'tinggal', 'tunjuk', 'barcode', 'kartu', 'vaksin', 'aplikasi', 'peduli', 'lindung']",negative
9/19/2021 12:22,kenapa harus cetak kartunya kan ada aplikasi peduli lindungi enak kan verifikasinya sudah otomatis tidak sih,"['kenapa', 'harus', 'cetak', 'kartunya', 'kan', 'ada', 'aplikasi', 'peduli', 'lindungi', 'enak', 'kan', 'verifikasinya', 'sudah', 'otomatis', 'tidak', 'sih']","['cetak', 'kartunya', 'aplikasi', 'peduli', 'lindungi', 'enak', 'verifikasinya', 'otomatis', 'sih']","['cetak', 'kartu', 'aplikasi', 'peduli', 'lindung', 'enak', 'verifikasi', 'otomatis', 'sih']","['cetak', 'kartu', 'aplikasi', 'peduli', 'lindung', 'enak', 'verifikasi', 'otomatis', 'sih']",negative
9/4/2021 4:41,kenapa harus pakai aplikasi peduli lindungi untuk melacak perjalan saya sementara dari google sendiri bisa,"['kenapa', 'harus', 'pakai', 'aplikasi', 'peduli', 'lindungi', 'untuk', 'melacak', 'perjalan', 'saya', 'sementara', 'dari', 'google', 'sendiri', 'bisa']","['pakai', 'aplikasi', 'peduli', 'lindungi', 'melacak', 'perjalan', 'google']","['pakai', 'aplikasi', 'peduli', 'lindung', 'lacak', 'jalan', 'google']","['pakai', 'aplikasi', 'peduli', 'lindung', 'lacak', 'jalan', 'google']",negative
9/19/2021 3:51,kenapa kalau sebut peduli lindungi selalu salah jadi peduli lingkungan,"['kenapa', 'kalau', 'sebut', 'peduli', 'lindungi', 'selalu', 'salah', 'jadi', 'peduli', 'lingkungan']","['peduli', 'lindungi', 'salah', 'peduli', 'lingkungan']","['peduli', 'lindung', 'salah', 'peduli', 'lingkung']","['peduli', 'lindung', 'salah', 'peduli', 'lingkung']",neutral
9/7/2021 2:53,kenapa pada bikin kartu vaksin ya masuk mall kan hanya scan dari aplikasi peduli lindungi,"['kenapa', 'pada', 'bikin', 'kartu', 'vaksin', 'ya', 'masuk', 'mall', 'kan', 'hanya', 'scan', 'dari', 'aplikasi', 'peduli', 'lindungi']","['bikin', 'kartu', 'vaksin', 'ya', 'masuk', 'mall', 'scan', 'aplikasi', 'peduli', 'lindungi']","['bikin', 'kartu', 'vaksin', 'ya', 'masuk', 'mall', 'scan', 'aplikasi', 'peduli', 'lindung']","['bikin', 'kartu', 'vaksin', 'ya', 'masuk', 'mall', 'scan', 'aplikasi', 'peduli', 'lindung']",neutral
9/20/2021 2:59,kenapa saya rasa aplikasi peduli lindungi ini seperti foursquare ya,"['kenapa', 'saya', 'rasa', 'aplikasi', 'peduli', 'lindungi', 'ini', 'seperti', 'foursquare', 'ya']","['aplikasi', 'peduli', 'lindungi', 'foursquare', 'ya']","['aplikasi', 'peduli', 'lindung', 'foursquare', 'ya']","['aplikasi', 'peduli', 'lindung', 'foursquare', 'ya']",neutral
9/21/2021 5:32,kenapa saya selalu salah sebut mau scan peduli lindungi jadi peduli kasih,"['kenapa', 'saya', 'selalu', 'salah', 'sebut', 'mau', 'scan', 'peduli', 'lindungi', 'jadi', 'peduli', 'kasih']","['salah', 'scan', 'peduli', 'lindungi', 'peduli', 'kasih']","['salah', 'scan', 'peduli', 'lindung', 'peduli', 'kasih']","['salah', 'scan', 'peduli', 'lindung', 'peduli', 'kasih']",neutral
9/20/2021 0:52,kenapa si pada bilang peduli lingkungan kan peduli lindungi,"['kenapa', 'si', 'pada', 'bilang', 'peduli', 'lingkungan', 'kan', 'peduli', 'lindungi']","['si', 'bilang', 'peduli', 'lingkungan', 'peduli', 'lindungi']","['si', 'bilang', 'peduli', 'lingkung', 'peduli', 'lindung']","['si', 'bilang', 'peduli', 'lingkung', 'peduli', 'lindung']",negative
9/16/2021 13:35,kenapa sih berantem soal peduli lindungi karya anak bangsa apa bukan tidak penting mau anak bangsa apa anak siapa ikutin saja aturan nya,"['kenapa', 'sih', 'berantem', 'soal', 'peduli', 'lindungi', 'karya', 'anak', 'bangsa', 'apa', 'bukan', 'tidak', 'penting', 'mau', 'anak', 'bangsa', 'apa', 'anak', 'siapa', 'ikutin', 'saja', 'aturan', 'nya']","['sih', 'berantem', 'peduli', 'lindungi', 'karya', 'anak', 'bangsa', 'anak', 'bangsa', 'anak', 'ikutin', 'aturan', 'nya']","['sih', 'antem', 'peduli', 'lindung', 'karya', 'anak', 'bangsa', 'anak', 'bangsa', 'anak', 'ikutin', 'atur', 'nya']","['sih', 'antem', 'peduli', 'lindung', 'karya', 'anak', 'bangsa', 'anak', 'bangsa', 'anak', 'ikutin', 'atur', 'nya']",negative
9/21/2021 12:50,kenapa tidak semua orang yang sudah di vaksin dapat sertifikat peduli lindungi ada para lansia yang tidak punya ponsel dan tidak dapat sertifikat,"['kenapa', 'tidak', 'semua', 'orang', 'yang', 'sudah', 'di', 'vaksin', 'dapat', 'sertifikat', 'peduli', 'lindungi', 'ada', 'para', 'lansia', 'yang', 'tidak', 'punya', 'ponsel', 'dan', 'tidak', 'dapat', 'sertifikat']","['orang', 'vaksin', 'sertifikat', 'peduli', 'lindungi', 'lansia', 'ponsel', 'sertifikat']","['orang', 'vaksin', 'sertifikat', 'peduli', 'lindung', 'lansia', 'ponsel', 'sertifikat']","['orang', 'vaksin', 'sertifikat', 'peduli', 'lindung', 'lansia', 'ponsel', 'sertifikat']",negative
9/16/2021 4:25,kenapa ya perasaan saya sama dengan para diablo itu data peduli lindungi akan dijadikan modal untuk maju pegang omongan saya,"['kenapa', 'ya', 'perasaan', 'saya', 'sama', 'dengan', 'para', 'diablo', 'itu', 'data', 'peduli', 'lindungi', 'akan', 'dijadikan', 'modal', 'untuk', 'maju', 'pegang', 'omongan', 'saya']","['ya', 'perasaan', 'diablo', 'data', 'peduli', 'lindungi', 'dijadikan', 'modal', 'maju', 'pegang', 'omongan']","['ya', 'asa', 'diablo', 'data', 'peduli', 'lindung', 'jadi', 'modal', 'maju', 'pegang', 'omong']","['ya', 'asa', 'diablo', 'data', 'peduli', 'lindung', 'jadi', 'modal', 'maju', 'pegang', 'omong']",negative
9/16/2021 12:17,kenapa ya peduli lindungi di ponsel aku tidak ada kode otp masuk waktu mau daftar vaksin bingung,"['kenapa', 'ya', 'peduli', 'lindungi', 'di', 'ponsel', 'aku', 'tidak', 'ada', 'kode', 'otp', 'masuk', 'waktu', 'mau', 'daftar', 'vaksin', 'bingung']","['ya', 'peduli', 'lindungi', 'ponsel', 'kode', 'otp', 'masuk', 'daftar', 'vaksin', 'bingung']","['ya', 'peduli', 'lindung', 'ponsel', 'kode', 'otp', 'masuk', 'daftar', 'vaksin', 'bingung']","['ya', 'peduli', 'lindung', 'ponsel', 'kode', 'otp', 'masuk', 'daftar', 'vaksin', 'bingung']",negative
9/19/2021 13:51,kenyamanan masyarakat yang berdagang maupun mengunjungi pasar rakyat akan semakin terjamin,"['kenyamanan', 'masyarakat', 'yang', 'berdagang', 'maupun', 'mengunjungi', 'pasar', 'rakyat', 'akan', 'semakin', 'terjamin']","['kenyamanan', 'masyarakat', 'berdagang', 'mengunjungi', 'pasar', 'rakyat', 'terjamin']","['nyaman', 'masyarakat', 'dagang', 'unjung', 'pasar', 'rakyat', 'jamin']","['nyaman', 'masyarakat', 'dagang', 'unjung', 'pasar', 'rakyat', 'jamin']",positive
9/18/2021 4:44,kepada setiap sahabat dan anggota wag sebaiknya punya aplikasi peduli lindungi di ponsel masing supaya boleh naik transportasi,"['kepada', 'setiap', 'sahabat', 'dan', 'anggota', 'wag', 'sebaiknya', 'punya', 'aplikasi', 'peduli', 'lindungi', 'di', 'ponsel', 'masing', 'supaya', 'boleh', 'naik', 'transportasi']","['sahabat', 'anggota', 'wag', 'aplikasi', 'peduli', 'lindungi', 'ponsel', 'transportasi']","['sahabat', 'anggota', 'wag', 'aplikasi', 'peduli', 'lindung', 'ponsel', 'transportasi']","['sahabat', 'anggota', 'wag', 'aplikasi', 'peduli', 'lindung', 'ponsel', 'transportasi']",positive
